Date_time,used_price,graded_price,prod_name,set_name
2025-01-01 07:00:00,3082,3650,Miriam_#251,pokemon-scarlet-&-violet
2025-02-01 07:00:00,2888,3350,Miriam_#251,pokemon-scarlet-&-violet
2025-03-01 07:00:00,2657,3200,Miriam_#251,pokemon-scarlet-&-violet
2025-04-01 06:00:00,2594,2925,Miriam_#251,pokemon-scarlet-&-violet
2025-05-01 06:00:00,2549,3100,Miriam_#251,pokemon-scarlet-&-violet
2025-06-01 06:00:00,2199,2732,Miriam_#251,pokemon-scarlet-&-violet
2025-07-01 06:00:00,2031,2672,Miriam_#251,pokemon-scarlet-&-violet
2025-08-01 06:00:00,2351,2725,Miriam_#251,pokemon-scarlet-&-violet
2025-09-01 06:00:00,2295,2574,Miriam_#251,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2369,2375,Miriam_#251,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2248,2584,Miriam_#251,pokemon-scarlet-&-violet
2023-03-01 07:00:00,832,0,Slowpoke_#204,pokemon-scarlet-&-violet
2023-04-01 06:00:00,950,2225,Slowpoke_#204,pokemon-scarlet-&-violet
2023-05-01 06:00:00,854,1650,Slowpoke_#204,pokemon-scarlet-&-violet
2023-06-01 06:00:00,1039,1650,Slowpoke_#204,pokemon-scarlet-&-violet
2023-07-01 06:00:00,750,2130,Slowpoke_#204,pokemon-scarlet-&-violet
2023-08-01 06:00:00,964,2050,Slowpoke_#204,pokemon-scarlet-&-violet
2023-09-01 06:00:00,754,2129,Slowpoke_#204,pokemon-scarlet-&-violet
2023-10-01 06:00:00,700,2050,Slowpoke_#204,pokemon-scarlet-&-violet
2023-11-01 06:00:00,785,1700,Slowpoke_#204,pokemon-scarlet-&-violet
2023-12-01 07:00:00,899,1812,Slowpoke_#204,pokemon-scarlet-&-violet
2024-01-01 07:00:00,901,1799,Slowpoke_#204,pokemon-scarlet-&-violet
2024-02-01 07:00:00,799,1500,Slowpoke_#204,pokemon-scarlet-&-violet
2024-03-01 07:00:00,725,1699,Slowpoke_#204,pokemon-scarlet-&-violet
2024-04-01 06:00:00,766,1999,Slowpoke_#204,pokemon-scarlet-&-violet
2024-05-01 06:00:00,841,2000,Slowpoke_#204,pokemon-scarlet-&-violet
2024-06-01 06:00:00,850,2000,Slowpoke_#204,pokemon-scarlet-&-violet
2024-07-01 06:00:00,800,2078,Slowpoke_#204,pokemon-scarlet-&-violet
2024-08-01 06:00:00,900,1888,Slowpoke_#204,pokemon-scarlet-&-violet
2024-09-01 06:00:00,913,1750,Slowpoke_#204,pokemon-scarlet-&-violet
2024-10-01 06:00:00,899,1765,Slowpoke_#204,pokemon-scarlet-&-violet
2024-11-01 06:00:00,911,1715,Slowpoke_#204,pokemon-scarlet-&-violet
2024-12-01 07:00:00,1175,1999,Slowpoke_#204,pokemon-scarlet-&-violet
2025-01-01 07:00:00,2461,3148,Slowpoke_#204,pokemon-scarlet-&-violet
2025-02-01 07:00:00,2975,3907,Slowpoke_#204,pokemon-scarlet-&-violet
2025-03-01 07:00:00,2525,4150,Slowpoke_#204,pokemon-scarlet-&-violet
2025-04-01 06:00:00,2099,3095,Slowpoke_#204,pokemon-scarlet-&-violet
2025-05-01 06:00:00,1999,2676,Slowpoke_#204,pokemon-scarlet-&-violet
2025-06-01 06:00:00,1675,2104,Slowpoke_#204,pokemon-scarlet-&-violet
2025-07-01 06:00:00,1999,2225,Slowpoke_#204,pokemon-scarlet-&-violet
2025-08-01 06:00:00,1925,2382,Slowpoke_#204,pokemon-scarlet-&-violet
2025-09-01 06:00:00,2444,3065,Slowpoke_#204,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2578,3398,Slowpoke_#204,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2200,3800,Slowpoke_#204,pokemon-scarlet-&-violet
2023-03-01 07:00:00,550,0,Ralts_#211,pokemon-scarlet-&-violet
2023-04-01 06:00:00,1309,3006,Ralts_#211,pokemon-scarlet-&-violet
2023-05-01 06:00:00,1204,3995,Ralts_#211,pokemon-scarlet-&-violet
2023-06-01 06:00:00,1516,2254,Ralts_#211,pokemon-scarlet-&-violet
2023-07-01 06:00:00,1244,2400,Ralts_#211,pokemon-scarlet-&-violet
2023-08-01 06:00:00,1298,2549,Ralts_#211,pokemon-scarlet-&-violet
2023-09-01 06:00:00,800,1925,Ralts_#211,pokemon-scarlet-&-violet
2023-10-01 06:00:00,999,2025,Ralts_#211,pokemon-scarlet-&-violet
2023-11-01 06:00:00,676,1987,Ralts_#211,pokemon-scarlet-&-violet
2023-12-01 07:00:00,1075,1499,Ralts_#211,pokemon-scarlet-&-violet
